"Subject" "Activity" "variable" "mean" "median"
20 "SITTING" "tBodyGyroJerk.std...X" -0.977414910909091 -0.990842895
20 "SITTING" "tBodyGyroJerk.std...Y" -0.979684097272727 -0.989923105
20 "SITTING" "tBodyGyroJerk.std...Z" -0.979742084090909 -0.98651483
20 "SITTING" "tBodyAccMag.std.." -0.937764028181818 -0.966457235
20 "SITTING" "tGravityAccMag.std.." -0.937764028181818 -0.966457235
20 "SITTING" "tBodyAccJerkMag.std.." -0.972537871515151 -0.987245985
20 "SITTING" "tBodyGyroMag.std.." -0.941069909848485 -0.956143205
20 "SITTING" "tBodyGyroJerkMag.std.." -0.97507615 -0.98969257
20 "SITTING" "fBodyAcc.std...X" -0.98397837530303 -0.992117275
20 "SITTING" "fBodyAcc.std...Y" -0.935031700454545 -0.96891962
20 "SITTING" "fBodyAcc.std...Z" -0.924947175454545 -0.958218635
20 "SITTING" "fBodyAccJerk.std...X" -0.983565760757576 -0.99288011
20 "SITTING" "fBodyAccJerk.std...Y" -0.972776577272727 -0.985437505
20 "SITTING" "fBodyAccJerk.std...Z" -0.978458923030303 -0.9872266
20 "SITTING" "fBodyGyro.std...X" -0.978433538484848 -0.98569783
20 "SITTING" "fBodyGyro.std...Y" -0.958015696363636 -0.968863685
20 "SITTING" "fBodyGyro.std...Z" -0.949176822121212 -0.9687192
20 "SITTING" "fBodyAccMag.std.." -0.942151231515152 -0.968146625
20 "SITTING" "fBodyBodyAccJerkMag.std.." -0.972597744242424 -0.98729955
20 "SITTING" "fBodyBodyGyroMag.std.." -0.943725755909091 -0.957984215
20 "SITTING" "fBodyBodyGyroJerkMag.std.." -0.975226588333333 -0.989397095
20 "STANDING" "tBodyAcc.mean...X" 0.278076904657534 0.27746257
20 "STANDING" "tBodyAcc.mean...Y" -0.0180695049161644 -0.017440874
20 "STANDING" "tBodyAcc.mean...Z" -0.100402759931507 -0.10628769
20 "STANDING" "tGravityAcc.mean...X" 0.911231752465753 0.94619079
20 "STANDING" "tGravityAcc.mean...Y" -0.305938716712329 -0.19931078
20 "STANDING" "tGravityAcc.mean...Z" 0.0708655286023288 0.063190475
20 "STANDING" "tBodyAccJerk.mean...X" 0.0763556159315068 0.075938695
20 "STANDING" "tBodyAccJerk.mean...Y" 0.0116930221630137 0.010423912
20 "STANDING" "tBodyAccJerk.mean...Z" -0.00613681937487671 -0.00079380417
20 "STANDING" "tBodyGyro.mean...X" -0.0241335049573973 -0.025633427
20 "STANDING" "tBodyGyro.mean...Y" -0.0698308923617808 -0.073571079
20 "STANDING" "tBodyGyro.mean...Z" 0.0773671448739726 0.086041819
20 "STANDING" "tBodyGyroJerk.mean...X" -0.102049132684932 -0.10077196
20 "STANDING" "tBodyGyroJerk.mean...Y" -0.0432152397506849 -0.042304548
20 "STANDING" "tBodyGyroJerk.mean...Z" -0.051815224739726 -0.052381976
20 "STANDING" "tBodyAccMag.mean.." -0.92240685739726 -0.94266081
20 "STANDING" "tGravityAccMag.mean.." -0.92240685739726 -0.94266081
20 "STANDING" "tBodyAccJerkMag.mean.." -0.956624899041096 -0.97071455
20 "STANDING" "tBodyGyroMag.mean.." -0.883675028630137 -0.90868337
20 "STANDING" "tBodyGyroJerkMag.mean.." -0.94793650109589 -0.9689162
20 "STANDING" "fBodyAcc.mean...X" -0.96193272890411 -0.98048406
20 "STANDING" "fBodyAcc.mean...Y" -0.898194212465753 -0.91575554
20 "STANDING" "fBodyAcc.mean...Z" -0.929985824794521 -0.94882992
20 "STANDING" "fBodyAcc.meanFreq...X" -0.0732793888890411 -0.083870891
20 "STANDING" "fBodyAcc.meanFreq...Y" -0.164770675523288 -0.21285779
20 "STANDING" "fBodyAcc.meanFreq...Z" -0.0103801728945205 -0.063489571
20 "STANDING" "fBodyAccJerk.mean...X" -0.959710489315069 -0.97543115
20 "STANDING" "fBodyAccJerk.mean...Y" -0.935717554109589 -0.95890621
20 "STANDING" "fBodyAccJerk.mean...Z" -0.952741107945206 -0.97132979
20 "STANDING" "fBodyAccJerk.meanFreq...X" 0.0982414306372603 0.13482008
20 "STANDING" "fBodyAccJerk.meanFreq...Y" -0.316121168630137 -0.35789227
20 "STANDING" "fBodyAccJerk.meanFreq...Z" -0.0782931602976712 -0.027792726
20 "STANDING" "fBodyGyro.mean...X" -0.881019424794521 -0.8892578
20 "STANDING" "fBodyGyro.mean...Y" -0.91064914109589 -0.95279091
20 "STANDING" "fBodyGyro.mean...Z" -0.911409911643836 -0.94352064
20 "STANDING" "fBodyGyro.meanFreq...X" -0.358192762694521 -0.38205828
20 "STANDING" "fBodyGyro.meanFreq...Y" -0.360072092194521 -0.37894281
20 "STANDING" "fBodyGyro.meanFreq...Z" -0.235150618682192 -0.23885577
20 "STANDING" "fBodyAccMag.mean.." -0.921225595205479 -0.93859273
20 "STANDING" "fBodyAccMag.meanFreq.." -0.0784367685864384 -0.087321684
20 "STANDING" "fBodyBodyAccJerkMag.mean.." -0.940007897123288 -0.96229016
20 "STANDING" "fBodyBodyAccJerkMag.meanFreq.." -0.00613414861917808 -0.027287641
20 "STANDING" "fBodyBodyGyroMag.mean.." -0.879437674794521 -0.90012727
20 "STANDING" "fBodyBodyGyroMag.meanFreq.." -0.305415318547945 -0.31015721
20 "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.929600007123288 -0.9586585
20 "STANDING" "fBodyBodyGyroJerkMag.meanFreq.." -0.133751440545753 -0.13524898
20 "STANDING" "tBodyAcc.std...X" -0.967209961232877 -0.98174909
20 "STANDING" "tBodyAcc.std...Y" -0.87541041109589 -0.8942372
20 "STANDING" "tBodyAcc.std...Z" -0.913142481643836 -0.93701105
20 "STANDING" "tGravityAcc.std...X" -0.981916942054795 -0.99258045
20 "STANDING" "tGravityAcc.std...Y" -0.957462721369863 -0.97311324
20 "STANDING" "tGravityAcc.std...Z" -0.942437325616438 -0.96514051
20 "STANDING" "tBodyAccJerk.std...X" -0.959528332191781 -0.97567621
20 "STANDING" "tBodyAccJerk.std...Y" -0.935605650958904 -0.95536413
20 "STANDING" "tBodyAccJerk.std...Z" -0.958936310958904 -0.97472703
20 "STANDING" "tBodyGyro.std...X" -0.886749172739726 -0.88980896
20 "STANDING" "tBodyGyro.std...Y" -0.903913940684931 -0.94167549
20 "STANDING" "tBodyGyro.std...Z" -0.907343324657534 -0.94523136
20 "STANDING" "tBodyGyroJerk.std...X" -0.921644239863014 -0.94214196
20 "STANDING" "tBodyGyroJerk.std...Y" -0.947633070684932 -0.97538893
20 "STANDING" "tBodyGyroJerk.std...Z" -0.948669854794521 -0.9698426
20 "STANDING" "tBodyAccMag.std.." -0.910672094794521 -0.92717458
20 "STANDING" "tGravityAccMag.std.." -0.910672094794521 -0.92717458
20 "STANDING" "tBodyAccJerkMag.std.." -0.938454372328767 -0.96147391
20 "STANDING" "tBodyGyroMag.std.." -0.843683410273973 -0.85991515
20 "STANDING" "tBodyGyroJerkMag.std.." -0.926328788356164 -0.95572341
20 "STANDING" "fBodyAcc.std...X" -0.96980617890411 -0.98366997
20 "STANDING" "fBodyAcc.std...Y" -0.872525409452055 -0.88698642
20 "STANDING" "fBodyAcc.std...Z" -0.910995860273973 -0.93845628
20 "STANDING" "fBodyAccJerk.std...X" -0.963098911506849 -0.97919261
20 "STANDING" "fBodyAccJerk.std...Y" -0.94047417890411 -0.95494012
20 "STANDING" "fBodyAccJerk.std...Z" -0.963973097671233 -0.97942064
20 "STANDING" "fBodyGyro.std...X" -0.890525705068493 -0.90246058
20 "STANDING" "fBodyGyro.std...Y" -0.901237499589041 -0.93590245
20 "STANDING" "fBodyGyro.std...Z" -0.914872014383562 -0.95010948
20 "STANDING" "fBodyAccMag.std.." -0.918651880273973 -0.93123029
20 "STANDING" "fBodyBodyAccJerkMag.std.." -0.936025033013699 -0.96013205
20 "STANDING" "fBodyBodyGyroMag.std.." -0.849127347123288 -0.86357099
20 "STANDING" "fBodyBodyGyroJerkMag.std.." -0.927225720410959 -0.95562332
20 "WALKING" "tBodyAcc.mean...X" 0.272589336470588 0.27175777
20 "WALKING" "tBodyAcc.mean...Y" -0.021199992245098 -0.020092456
20 "WALKING" "tBodyAcc.mean...Z" -0.113539477098039 -0.11272865
20 "WALKING" "tGravityAcc.mean...X" 0.899965205686274 0.90177156
20 "WALKING" "tGravityAcc.mean...Y" -0.344443913137255 -0.33659416
20 "WALKING" "tGravityAcc.mean...Z" -0.035130214 -0.072115502
20 "WALKING" "tBodyAccJerk.mean...X" 0.0841234323137255 0.059656267
20 "WALKING" "tBodyAccJerk.mean...Y" -0.0210619558882353 -0.035158794
20 "WALKING" "tBodyAccJerk.mean...Z" 0.00634457223529412 -0.009768697
20 "WALKING" "tBodyGyro.mean...X" -0.0234104225980392 -0.028498515
20 "WALKING" "tBodyGyro.mean...Y" -0.074105054612549 -0.075409636
20 "WALKING" "tBodyGyro.mean...Z" 0.0851359929294118 0.089227521
20 "WALKING" "tBodyGyroJerk.mean...X" -0.0679992365372549 -0.016957639
20 "WALKING" "tBodyGyroJerk.mean...Y" -0.0514175758627451 -0.042758323
20 "WALKING" "tBodyGyroJerk.mean...Z" -0.0549273707529412 -0.062216177
20 "WALKING" "tBodyAccMag.mean.." 0.039402280578902 0.036293095
20 "WALKING" "tGravityAccMag.mean.." 0.039402280578902 0.036293095
20 "WALKING" "tBodyAccJerkMag.mean.." -0.0429359302764706 -0.062034968
20 "WALKING" "tBodyGyroMag.mean.." 0.0686275147882353 0.057224388
20 "WALKING" "tBodyGyroJerkMag.mean.." -0.194893253196078 -0.22015203
20 "WALKING" "fBodyAcc.mean...X" -0.147404272166667 -0.14574563
20 "WALKING" "fBodyAcc.mean...Y" 0.403465950921569 0.34793752
20 "WALKING" "fBodyAcc.mean...Z" -0.272213861705882 -0.28856326
20 "WALKING" "fBodyAcc.meanFreq...X" -0.227319943784314 -0.25186558
20 "WALKING" "fBodyAcc.meanFreq...Y" -0.00368602589490196 -0.028111791
20 "WALKING" "fBodyAcc.meanFreq...Z" 0.239414630235294 0.21521961
20 "WALKING" "fBodyAccJerk.mean...X" -0.138717234372549 -0.12562995
20 "WALKING" "fBodyAccJerk.mean...Y" 0.157933952294118 0.070967814
20 "WALKING" "fBodyAccJerk.mean...Z" -0.34599447627451 -0.35364445
20 "WALKING" "fBodyAccJerk.meanFreq...X" -0.257051149084314 -0.26774181
20 "WALKING" "fBodyAccJerk.meanFreq...Y" -0.475080055294118 -0.47867868
20 "WALKING" "fBodyAccJerk.meanFreq...Z" -0.152723042398039 -0.15924549
20 "WALKING" "fBodyGyro.mean...X" -0.0936248686019608 -0.093771915
20 "WALKING" "fBodyGyro.mean...Y" 0.0310145965868627 0.0049785316
20 "WALKING" "fBodyGyro.mean...Z" -0.108892495684314 -0.11893536
20 "WALKING" "fBodyGyro.meanFreq...X" -0.0966990321215686 -0.10775499
20 "WALKING" "fBodyGyro.meanFreq...Y" 0.00139730354666667 -0.0088885836
20 "WALKING" "fBodyGyro.meanFreq...Z" -0.0890585991356863 -0.12331506
20 "WALKING" "fBodyAccMag.mean.." -0.00353341793921569 -0.042765078
20 "WALKING" "fBodyAccMag.meanFreq.." 0.291882701372549 0.30088681
20 "WALKING" "fBodyBodyAccJerkMag.mean.." 0.0545269493972549 0.033977601
20 "WALKING" "fBodyBodyAccJerkMag.meanFreq.." 0.0864817772705882 0.086575582
20 "WALKING" "fBodyBodyGyroMag.mean.." -0.0520065599062745 -0.058031341
20 "WALKING" "fBodyBodyGyroMag.meanFreq.." 0.206699112843137 0.20822374
20 "WALKING" "fBodyBodyGyroJerkMag.mean.." -0.180365335498431 -0.18117425
20 "WALKING" "fBodyBodyGyroJerkMag.meanFreq.." 0.0212252251039216 0.022838361
20 "WALKING" "tBodyAcc.std...X" -0.208342792019608 -0.20946287
20 "WALKING" "tBodyAcc.std...Y" 0.489771808627451 0.38713005
20 "WALKING" "tBodyAcc.std...Z" -0.228734217372549 -0.23231691
20 "WALKING" "tGravityAcc.std...X" -0.970327266470588 -0.97558695
20 "WALKING" "tGravityAcc.std...Y" -0.962003383529412 -0.96871622
20 "WALKING" "tGravityAcc.std...Z" -0.953850439607843 -0.96604039
20 "WALKING" "tBodyAccJerk.std...X" -0.090645041854902 -0.080473465
20 "WALKING" "tBodyAccJerk.std...Y" 0.244310894098039 0.11986329
20 "WALKING" "tBodyAccJerk.std...Z" -0.387664584313725 -0.39075585
20 "WALKING" "tBodyGyro.std...X" -0.23294061427451 -0.22770458
20 "WALKING" "tBodyGyro.std...Y" 0.0858321519372549 0.05320672
20 "WALKING" "tBodyGyro.std...Z" -0.165748467372549 -0.16723929
20 "WALKING" "tBodyGyroJerk.std...X" -0.253227445431373 -0.27553178
20 "WALKING" "tBodyGyroJerk.std...Y" -0.127554090666667 -0.13106623
20 "WALKING" "tBodyGyroJerk.std...Z" -0.22704432732549 -0.30786488
20 "WALKING" "tBodyAccMag.std.." -0.156930391921569 -0.17664987
20 "WALKING" "tGravityAccMag.std.." -0.156930391921569 -0.17664987
20 "WALKING" "tBodyAccJerkMag.std.." 0.0210765716843137 0.011395984
20 "WALKING" "tBodyGyroMag.std.." -0.0367853189588235 -0.047120136
20 "WALKING" "tBodyGyroJerkMag.std.." -0.149864146847059 -0.12995424
20 "WALKING" "fBodyAcc.std...X" -0.234985644352941 -0.23839127
20 "WALKING" "fBodyAcc.std...Y" 0.438436341294118 0.362097
20 "WALKING" "fBodyAcc.std...Z" -0.26649772672549 -0.26069958
20 "WALKING" "fBodyAccJerk.std...X" -0.122237205541176 -0.11455834
20 "WALKING" "fBodyAccJerk.std...Y" 0.255614062961569 0.14657276
20 "WALKING" "fBodyAccJerk.std...Z" -0.427690451960784 -0.42882249
20 "WALKING" "fBodyGyro.std...X" -0.279931528352941 -0.26138579
20 "WALKING" "fBodyGyro.std...Y" 0.107704805445098 0.041513448
20 "WALKING" "fBodyGyro.std...Z" -0.264957205764706 -0.2851068
20 "WALKING" "fBodyAccMag.std.." -0.389934004313725 -0.40613629
20 "WALKING" "fBodyBodyAccJerkMag.std.." -0.0310650270227451 -0.015318916
20 "WALKING" "fBodyBodyGyroMag.std.." -0.196210236058824 -0.19592193
20 "WALKING" "fBodyBodyGyroJerkMag.std.." -0.171975765239216 -0.15367481
20 "WALKING_DOWNSTAIRS" "tBodyAcc.mean...X" 0.296144421355556 0.2987442
20 "WALKING_DOWNSTAIRS" "tBodyAcc.mean...Y" -0.00964120773155556 -0.015351658
20 "WALKING_DOWNSTAIRS" "tBodyAcc.mean...Z" -0.104602925937778 -0.10288046
20 "WALKING_DOWNSTAIRS" "tGravityAcc.mean...X" 0.91972663 0.92110139
20 "WALKING_DOWNSTAIRS" "tGravityAcc.mean...Y" -0.277419718666667 -0.28163112
20 "WALKING_DOWNSTAIRS" "tGravityAcc.mean...Z" -0.0282591579777778 0.012826314
20 "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean...X" 0.0695031058 0.05430216
20 "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean...Y" 0.00436449644888889 0.04721185
20 "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean...Z" -0.00253482149777778 0.017857941
20 "WALKING_DOWNSTAIRS" "tBodyGyro.mean...X" -0.111367747557778 -0.13120106
20 "WALKING_DOWNSTAIRS" "tBodyGyro.mean...Y" 0.0139023395111111 0.057682153
20 "WALKING_DOWNSTAIRS" "tBodyGyro.mean...Z" 0.103900480541333 0.097803528
20 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...X" -0.0452503065777778 -0.043254543
20 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...Y" -0.0577371504488889 -0.028678813
20 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...Z" -0.061531283 -0.016794006
20 "WALKING_DOWNSTAIRS" "tBodyAccMag.mean.." 0.221851587933333 0.20947444
20 "WALKING_DOWNSTAIRS" "tGravityAccMag.mean.." 0.221851587933333 0.20947444
20 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag.mean.." -0.0612699838466667 -0.062572298
20 "WALKING_DOWNSTAIRS" "tBodyGyroMag.mean.." 0.0938419436933333 0.090528112
20 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.268183423577778 -0.28491582
20 "WALKING_DOWNSTAIRS" "fBodyAcc.mean...X" -0.0343309987555556 -0.046307217
20 "WALKING_DOWNSTAIRS" "fBodyAcc.mean...Y" 0.524187686888889 0.4885374
20 "WALKING_DOWNSTAIRS" "fBodyAcc.mean...Z" -0.188098811986667 -0.20711179
20 "WALKING_DOWNSTAIRS" "fBodyAcc.meanFreq...X" -0.497514721777778 -0.49484458
20 "WALKING_DOWNSTAIRS" "fBodyAcc.meanFreq...Y" -0.04949564172 -0.077895024
20 "WALKING_DOWNSTAIRS" "fBodyAcc.meanFreq...Z" 0.0511864886377778 0.046456886
20 "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean...X" -0.199360430553978 -0.24202447
20 "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean...Y" 0.20582901724 0.19802735
20 "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean...Z" -0.356220245355556 -0.37760661
20 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq...X" -0.450948560266667 -0.49466586
20 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq...Y" -0.4985269758 -0.51586422
20 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq...Z" -0.480248953555556 -0.48535955
20 "WALKING_DOWNSTAIRS" "fBodyGyro.mean...X" -0.0629572600911111 -0.07500126
20 "WALKING_DOWNSTAIRS" "fBodyGyro.mean...Y" -0.138097945555556 -0.14203373
20 "WALKING_DOWNSTAIRS" "fBodyGyro.mean...Z" 0.257037841093333 0.23035795
20 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq...X" -0.221550022017778 -0.25725577
20 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq...Y" -0.0945291604666667 -0.090458009
20 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq...Z" -0.101961723088889 -0.12525517
20 "WALKING_DOWNSTAIRS" "fBodyAccMag.mean.." 0.151887747217778 0.13974871
20 "WALKING_DOWNSTAIRS" "fBodyAccMag.meanFreq.." -0.102474919222222 -0.10528078
20 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." 0.0137917152644444 -0.02578559
20 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.meanFreq.." -0.112876280435556 -0.12390122
20 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.mean.." -0.100566103524444 -0.11003153
20 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.meanFreq.." -0.0374111876106667 -0.040121882
20 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.311668472555556 -0.33295397
20 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.meanFreq.." -0.0429685325555556 -0.055584332
20 "WALKING_DOWNSTAIRS" "tBodyAcc.std...X" 0.0745098785288889 0.065682637
20 "WALKING_DOWNSTAIRS" "tBodyAcc.std...Y" 0.616937015333333 0.5945063
20 "WALKING_DOWNSTAIRS" "tBodyAcc.std...Z" -0.160938536488889 -0.19754781
20 "WALKING_DOWNSTAIRS" "tGravityAcc.std...X" -0.940458075111111 -0.94064278
20 "WALKING_DOWNSTAIRS" "tGravityAcc.std...Y" -0.908577153777778 -0.92884044
20 "WALKING_DOWNSTAIRS" "tGravityAcc.std...Z" -0.919693532888889 -0.93105907
20 "WALKING_DOWNSTAIRS" "tBodyAccJerk.std...X" -0.135699627468889 -0.18382184
20 "WALKING_DOWNSTAIRS" "tBodyAccJerk.std...Y" 0.289670966711111 0.2901214
20 "WALKING_DOWNSTAIRS" "tBodyAccJerk.std...Z" -0.381503405466667 -0.40230946
20 "WALKING_DOWNSTAIRS" "tBodyGyro.std...X" -0.204939567711111 -0.21900665
20 "WALKING_DOWNSTAIRS" "tBodyGyro.std...Y" -0.146794177311111 -0.16095527
20 "WALKING_DOWNSTAIRS" "tBodyGyro.std...Z" 0.159723529622222 0.1790562
20 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.std...X" -0.249235098988889 -0.2482752
20 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.std...Y" -0.334568787888889 -0.36313014
20 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.std...Z" 0.00307854550222222 -0.0099063774
20 "WALKING_DOWNSTAIRS" "tBodyAccMag.std.." 0.172636361444444 0.16937205
20 "WALKING_DOWNSTAIRS" "tGravityAccMag.std.." 0.172636361444444 0.16937205
20 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag.std.." 0.0467185842571111 0.033627188
20 "WALKING_DOWNSTAIRS" "tBodyGyroMag.std.." -0.0305762438706667 -0.028460106
20 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.std.." -0.275591880382222 -0.27473649
20 "WALKING_DOWNSTAIRS" "fBodyAcc.std...X" 0.113033424261778 0.09725809
20 "WALKING_DOWNSTAIRS" "fBodyAcc.std...Y" 0.560191344 0.56427384
20 "WALKING_DOWNSTAIRS" "fBodyAcc.std...Z" -0.213916756933333 -0.25083693
20 "WALKING_DOWNSTAIRS" "fBodyAccJerk.std...X" -0.147278592755556 -0.19550906
20 "WALKING_DOWNSTAIRS" "fBodyAccJerk.std...Y" 0.293119526444444 0.29891078
20 "WALKING_DOWNSTAIRS" "fBodyAccJerk.std...Z" -0.405294896466667 -0.43494776
20 "WALKING_DOWNSTAIRS" "fBodyGyro.std...X" -0.253365630644444 -0.26633846
20 "WALKING_DOWNSTAIRS" "fBodyGyro.std...Y" -0.159961424355556 -0.1716983
20 "WALKING_DOWNSTAIRS" "fBodyGyro.std...Z" 0.0183050845333333 0.019913277
20 "WALKING_DOWNSTAIRS" "fBodyAccMag.std.." 0.000242174637777778 -0.004525106
20 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.std.." 0.0790379799133333 0.060487284
20 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.std.." -0.151681987177778 -0.15817211
20 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.281657285946667 -0.30410764
20 "WALKING_UPSTAIRS" "tBodyAcc.mean...X" 0.252098317156863 0.24488508
20 "WALKING_UPSTAIRS" "tBodyAcc.mean...Y" -0.0282258047588235 -0.024854152
20 "WALKING_UPSTAIRS" "tBodyAcc.mean...Z" -0.121023947784314 -0.10996804
20 "WALKING_UPSTAIRS" "tGravityAcc.mean...X" 0.777095717058824 0.77442492
20 "WALKING_UPSTAIRS" "tGravityAcc.mean...Y" -0.479894842941176 -0.47909727
20 "WALKING_UPSTAIRS" "tGravityAcc.mean...Z" -0.130117634791765 -0.20853059
20 "WALKING_UPSTAIRS" "tBodyAccJerk.mean...X" 0.0836451256901961 0.11067653
20 "WALKING_UPSTAIRS" "tBodyAccJerk.mean...Y" 0.00659982629803922 0.0038170902
20 "WALKING_UPSTAIRS" "tBodyAccJerk.mean...Z" -0.024542099304902 -0.027975533
20 "WALKING_UPSTAIRS" "tBodyGyro.mean...X" 0.0659193258862745 0.059528187
20 "WALKING_UPSTAIRS" "tBodyGyro.mean...Y" -0.174650964745098 -0.20942012
20 "WALKING_UPSTAIRS" "tBodyGyro.mean...Z" 0.058701941845098 0.063251486
20 "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...X" -0.148389168870392 -0.16340061
20 "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...Y" -0.0189816250372549 -0.046365245
20 "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...Z" -0.0518985451176471 -0.017297119
20 "WALKING_UPSTAIRS" "tBodyAccMag.mean.." 0.00872502461176471 0.010140148
20 "WALKING_UPSTAIRS" "tGravityAccMag.mean.." 0.00872502461176471 0.010140148
20 "WALKING_UPSTAIRS" "tBodyAccJerkMag.mean.." -0.255611242098039 -0.22867537
20 "WALKING_UPSTAIRS" "tBodyGyroMag.mean.." 0.0223302538235294 0.01472038
20 "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.37192841627451 -0.37883366
20 "WALKING_UPSTAIRS" "fBodyAcc.mean...X" -0.140439074776471 -0.16266479
20 "WALKING_UPSTAIRS" "fBodyAcc.mean...Y" -0.0293832440223529 -0.025160507
20 "WALKING_UPSTAIRS" "fBodyAcc.mean...Z" -0.318431522156863 -0.30694144
20 "WALKING_UPSTAIRS" "fBodyAcc.meanFreq...X" -0.448492302764706 -0.47300689
20 "WALKING_UPSTAIRS" "fBodyAcc.meanFreq...Y" -0.155662086254902 -0.17372278
20 "WALKING_UPSTAIRS" "fBodyAcc.meanFreq...Z" -0.109083616015431 -0.10628289
20 "WALKING_UPSTAIRS" "fBodyAccJerk.mean...X" -0.256162264623529 -0.26070549
20 "WALKING_UPSTAIRS" "fBodyAccJerk.mean...Y" -0.312161098966667 -0.29831415
20 "WALKING_UPSTAIRS" "fBodyAccJerk.mean...Z" -0.492755895098039 -0.49180206
20 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq...X" -0.475001504117647 -0.45488882
20 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq...Y" -0.55340726627451 -0.54449674
20 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq...Z" -0.448063672745098 -0.46795279
20 "WALKING_UPSTAIRS" "fBodyGyro.mean...X" -0.372684353921569 -0.3592033
20 "WALKING_UPSTAIRS" "fBodyGyro.mean...Y" -0.162341385629412 -0.15713747
20 "WALKING_UPSTAIRS" "fBodyGyro.mean...Z" 0.115076640798039 0.095259265
20 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq...X" -0.157268645741765 -0.18026686
20 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq...Y" -0.260134951568627 -0.26129961
20 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq...Z" -0.268367738086275 -0.26323641
20 "WALKING_UPSTAIRS" "fBodyAccMag.mean.." -0.205009295196078 -0.21702218
20 "WALKING_UPSTAIRS" "fBodyAccMag.meanFreq.." 0.0274686447058824 0.015819599
20 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.215014031556863 -0.22612011
20 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.meanFreq.." -0.0202231093223529 -0.038831266
20 "WALKING_UPSTAIRS" "fBodyBodyGyroMag.mean.." -0.286627716823529 -0.30996455
20 "WALKING_UPSTAIRS" "fBodyBodyGyroMag.meanFreq.." 0.00461127344235294 0.011806951
20 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.450393446470588 -0.44776782
20 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.meanFreq.." 0.119029196719608 0.11020319
20 "WALKING_UPSTAIRS" "tBodyAcc.std...X" -0.116088676011765 -0.11972054
20 "WALKING_UPSTAIRS" "tBodyAcc.std...Y" 0.15219632835098 0.16183442
20 "WALKING_UPSTAIRS" "tBodyAcc.std...Z" -0.229249455098039 -0.22489237
20 "WALKING_UPSTAIRS" "tGravityAcc.std...X" -0.931405014313725 -0.95242408
20 "WALKING_UPSTAIRS" "tGravityAcc.std...Y" -0.92459435372549 -0.93545454
20 "WALKING_UPSTAIRS" "tGravityAcc.std...Z" -0.904064093529412 -0.91671208
20 "WALKING_UPSTAIRS" "tBodyAccJerk.std...X" -0.185695388078431 -0.18427265
20 "WALKING_UPSTAIRS" "tBodyAccJerk.std...Y" -0.260789711588235 -0.24504109
20 "WALKING_UPSTAIRS" "tBodyAccJerk.std...Z" -0.513641207058824 -0.52064642
20 "WALKING_UPSTAIRS" "tBodyGyro.std...X" -0.492701193921569 -0.47346935
